canonical_smiles,molecule_chembl_id,Ki_nM,assay_chembl_id,pIC50
Clc1ccc(N2CCCN(Cc3c[nH]c4ncccc34)CC2)cc1,CHEMBL460223,970.0,CHEMBL1033197,6.013228265733755
Cc1ncc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)o1,CHEMBL5823979,970.0,CHEMBL5739045,6.013228265733755
C#CCOc1ccc(-c2ccc(C(=O)NCCCCN(CCC)C3Cc4ccccc4C3)cc2)cc1,CHEMBL4794870,970.0,CHEMBL4736183,6.013228265733755
Cc1cc(N2CCN(CCCCNC(=O)C3CCN(c4ccc(C(F)(F)F)cn4)CC3)CC2)nc(C(C)(C)C)n1,CHEMBL5857292,970.0,CHEMBL5731695,6.013228265733755
N#Cc1ccc2[nH]cc(CN3CCN(c4ccccc4Cl)CC3)c2c1,CHEMBL143355,970.0,CHEMBL672383,6.013228265733755
CCCC(Sc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL5632496,971.0,CHEMBL5628223,6.012780770091995
COc1ccccc1C(c1ccccc1OC)N1CCN(CCCCNC(=O)/C=C/c2ccccc2)CC1,CHEMBL240564,972.0,CHEMBL897619,6.012333735073725
O=C1c2cncnc2CCN1CCN1CCC(c2noc3ccccc23)CC1,CHEMBL5740025,973.0,CHEMBL5735667,6.011887159731648
Cc1cc(C)c2c(N)c(C(=O)NCCCCCCN3CCC(O)(c4ccc(Cl)cc4)CC3)sc2n1,CHEMBL3298686,976.12,CHEMBL3300162,6.010496788753104
Cn1c(SCCCN2C[C@@H]3CCN(c4c(F)cc(F)cc4F)[C@@H]3C2)nnc1-c1ccn(C)c(=O)c1,CHEMBL5740725,977.0,CHEMBL5733628,6.010105436281227
Cc1ncoc1-c1nnc(SCCCN2CC3OCCN(c4ccc(C(F)(F)F)cc4)C3C2)n1C,CHEMBL3775591,977.0,CHEMBL5733628,6.010105436281227
Cn1c(SCCCN2CC[C@@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1cnccn1,CHEMBL5834769,977.0,CHEMBL5733294,6.010105436281227
COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2)CC1,CHEMBL4864369,977.22,CHEMBL4842092,6.010007653241014
Cc1ncoc1-c1nnc(SCCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,CHEMBL3908862,977.24,CHEMBL3855278,6.009998764965339
CCCN(CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1)[C@@H]1C[C@H]1c1ccc(Cl)cc1,CHEMBL5397609,978.0,CHEMBL5363864,6.009661145212398
COc1cc2c3c(c1OC)-c1cc(NC(C)=O)ccc1CC3N(C)CC2,CHEMBL4637673,978.0,CHEMBL4628381,6.009661145212398
O=S1(=O)Cc2ccccc2N1CCCN1CCN(Cc2ccc(Cl)cc2)CC1,CHEMBL104380,979.0,CHEMBL872891,6.009217308196862
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21,CHEMBL298406,980.0,CHEMBL1073809,6.008773924307505
Cc1nnc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)o1,CHEMBL6062831,980.0,CHEMBL5739045,6.008773924307505
COc1ccc2c(c1)C(CCCN1CCN(c3ccc(Cl)cc3)CC1)CCC2,CHEMBL420067,980.0,CHEMBL673083,6.008773924307505
O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(-c2cccs2)cc1,CHEMBL360424,980.0,CHEMBL839650,6.008773924307505
Fc1ccc(OC[C@@H]2CC[C@@H]3CN(c4ncc(F)cn4)CCN3C2)cc1,CHEMBL349699,980.0,CHEMBL670394,6.008773924307505
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5908754,981.0,CHEMBL5731695,6.008330992620051
C=CCN1CCC2c3cccc(C#N)c3CCC21,CHEMBL92939,984.0,CHEMBL679938,6.007004901568658
Oc1cccc(C(CCNCCCCN2CCN(c3ccccc3)CC2)c2cccc(O)c2)c1,CHEMBL5087504,987.0,CHEMBL5046486,6.005682847330363
O=C(CCCCCN1CCN(c2ccccc2O)CC1)NC1CCCc2ccccc21,CHEMBL225512,987.0,CHEMBL894060,6.005682847330363
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,CHEMBL24778,989.13,CHEMBL5442215,6.004746625923177
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C(c4ccccc4)c4ccc(Cl)cc4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5760184,990.0,CHEMBL5731695,6.004364805402449
c1ccc2c(c1)CN(CCCCc1nc3ccccc3s1)C2,CHEMBL2037523,990.0,CHEMBL2037965,6.004364805402449
CC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,CHEMBL246020,992.0,CHEMBL902495,6.0034883278458215
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4sccc34)CC2)CC1)C1CCOCC1,CHEMBL3642702,992.0,CHEMBL3705135,6.0034883278458215
Cc1nc2c(o1)CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O,CHEMBL5993169,993.0,CHEMBL5735667,6.0030507515046185
COc1ccc2c(c1)CN(C(=O)NCCCCN1CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC1)C2,CHEMBL5997476,994.0,CHEMBL5731695,6.002613615602687
CO/N=C(\c1ccc(Cl)cc1)C(O)CN1CCN(c2ccccn2)CC1,CHEMBL214247,995.0,CHEMBL863653,6.002176919254275
COc1c(C(=O)NCCN2CCN(c3ccc(C)cc3)CC2)cc(Br)c2ccccc12,CHEMBL29610,996.0,CHEMBL672800,6.001740661576301
CCOCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4occc34)CC2)CC1,CHEMBL3642690,996.0,CHEMBL3705135,6.001740661576301
O=S(=O)(c1ccccc1)c1cnc2c(N3CCNCC3)cccc2c1,CHEMBL1083390,997.0,CHEMBL4146376,6.001304841688344
[O-][S+](CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,CHEMBL1940407,998.0,CHEMBL1944110,6.000869458712629
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(C(=O)c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL6022280,998.0,CHEMBL5731695,6.000869458712629
CC(C)N1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3Cl)c3ccccc32)CC1,CHEMBL379593,998.0,CHEMBL911524,6.000869458712629
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)c1ccc(N2CCOCC2)nc1,CHEMBL3642795,998.4,CHEMBL3705135,6.000695427661651
CC(C)(O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,CHEMBL3642764,999.7,CHEMBL3705135,6.000130307891732
CCCN(CCC)[C@@H]1CCc2c(ccc(C(O)Cc3ccccc3)c2OC)C1,CHEMBL130423,1000.0,CHEMBL674345,6.0
c1c2c(cc3c1CC[C@H]1NCCO[C@H]31)OCC2,CHEMBL171825,1000.0,CHEMBL674942,6.0
COc1cc2ccccc2cc1COCC1CCN(Cc2ccccc2)CC1,CHEMBL57407,1000.0,CHEMBL672215,6.0
c1ccc(CCN2[C@@H]3CC[C@H]2CC(c2c(-c4ccccc4)[nH]c4ccccc24)C3)cc1,CHEMBL2113667,1000.0,CHEMBL671367,6.0
COc1cccc(/C=C/C(=O)N[C@H]2CC[C@H](CCN3Cc4ccc(C#N)cc4C3)CC2)c1,CHEMBL161853,1000.0,CHEMBL672225,6.0
CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCc3ccccc3C2)CC1,CHEMBL3085802,1000.0,CHEMBL3089794,6.0
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccccc3)C2)n1C,CHEMBL3958494,1000.0,CHEMBL3855278,6.0
O=C(/C=C/c1ccc2ccccc2c1)NCCCCN1CCc2ccc(OS(=O)(=O)C(F)(F)F)cc2C1,CHEMBL55840,1000.0,CHEMBL672227,6.0
Cn1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(CCC(F)(F)F)nc4CC3)CC2)c(F)n1,CHEMBL6012257,1000.0,CHEMBL5739045,6.0
O=C(CCCCCN1CCN(c2ccccc2)CC1)NC1CCCc2ccccc21,CHEMBL222188,1000.0,CHEMBL894060,6.0
C[C@@H]1Cc2ccccc2N1C(=O)CN1CCN(Cc2cccc(F)c2)CC1,CHEMBL105601,1000.0,CHEMBL675680,6.0
Cn1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)n1,CHEMBL5841988,1000.0,CHEMBL5739045,6.0
Cn1c(SCCCN2CC3CCN(c4c(F)cccc4F)C3C2)nnc1-c1ccncc1,CHEMBL5922377,1000.0,CHEMBL5733628,6.0
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(NS(C)(=O)=O)c3CC[C@@H]21,CHEMBL604135,1000.0,CHEMBL1073809,6.0
CC1(C(=O)NCCCCN2CCN(c3ccc(Cl)cc3)CC2)CCCCC1,CHEMBL20367,1000.0,CHEMBL670172,6.0
CNCC1Cc2ccc3c(ccn3S(=O)(=O)c3cccc4ccccc34)c21,CHEMBL3948819,1000.0,CHEMBL3872136,6.0
Cc1ccc(N2CCN(CCN(C)C[C@]34CC[C@H](CC3)C4(C)C)C2=O)cc1,CHEMBL564948,1000.0,CHEMBL1044430,6.0
Cc1cc(C(=O)NCCCCN2CCc3ccc(OS(=O)(=O)C(F)(F)F)cc3C2)ccc1-c1ccccc1,CHEMBL54948,1000.0,CHEMBL672227,6.0
CCCN(CCC)C1CCc2cc(CCc3ccc(C(C)=O)cc3)ccc2C1,CHEMBL133800,1000.0,CHEMBL674345,6.0
Cc1ncccc1C(=O)N[C@H]1CC[C@](F)(CCN2CCc3nc(OCC(C)(F)F)sc3CC2)CC1,CHEMBL5894636,1000.0,CHEMBL5739045,6.0
Cc1nc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(F)(F)F)sc4CC3)CC2)n(C)n1,CHEMBL6002261,1000.0,CHEMBL5739045,6.0
CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2ccc(Cl)c(Cl)c2)CC1,CHEMBL333784,1000.0,CHEMBL672232,6.0
O=C(N[C@H]1CCN(Cc2ccccc2)C1)c1ccc(-c2ccsc2)cc1,CHEMBL364782,1000.0,CHEMBL839650,6.0
Fc1ccc(CCN2CCC3(CCc4ccccc4C3)CC2)c(F)c1,CHEMBL150210,1000.0,CHEMBL697295,6.0
O=C(NCCCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)c1cc2ccccc2s1,CHEMBL241659,1000.0,CHEMBL897619,6.0
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1C1CCN(C(N)=O)CC1,CHEMBL3963243,1000.0,CHEMBL3855278,6.0
Cn1nccc1-c1nnc(SCCCN2CC3CCN(c4c(F)cccc4F)C3C2)n1C,CHEMBL5894798,1000.0,CHEMBL5733628,6.0
Cc1cnc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)o1,CHEMBL5873012,1000.0,CHEMBL5739045,6.0
Cn1cc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4ccc(OCC(F)F)nc4CC3)CC2)cn1,CHEMBL6057434,1000.0,CHEMBL5739045,6.0
CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)Cc4cnn(C)c4)CC2)C3)no1,CHEMBL5801439,1000.0,CHEMBL5738472,6.0
COc1ccccc1N1CCN(CC(O)CCNC(=O)c2ccc3cc(F)ccc3n2)CC1,CHEMBL3597648,1000.0,CHEMBL3599873,6.0
COc1ccc(S(=O)(=O)Oc2ccccc2)cc1-c1ccc(CN2CCCCCC2c2ccccc2)[nH]1,CHEMBL433552,1000.0,CHEMBL674346,6.0
CCCN[C@@H]1CCc2nc(N)sc2C1,CHEMBL249420,1000.0,CHEMBL4815484,6.0
CCC(C)(C)C(=O)NCCCCN1CCN(c2ccc(Cl)cc2)CC1,CHEMBL21011,1000.0,CHEMBL670172,6.0
COc1ccc(Oc2cccc(CN3CCC(c4cccc(NC(=O)C(C)C)c4)CC3)c2)cc1,CHEMBL390212,1000.0,CHEMBL894444,6.0
COc1ccc(S(=O)(=O)N2CCCc3ccccc32)cc1-c1ccc(CN2CCCCCC2c2ccccc2)[nH]1,CHEMBL145408,1000.0,CHEMBL674346,6.0
NC(=O)c1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,CHEMBL148058,1000.0,CHEMBL697295,6.0
C[C@H](Oc1nc2c(s1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc(=O)n3C)CC1)CC2)C(F)(F)F,CHEMBL5904843,1000.0,CHEMBL5739045,6.0
Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc(CCC(F)(F)F)nc5C4)CC3)cccc2n1,CHEMBL5829956,1000.0,CHEMBL5736269,6.0
O=C(N[C@H]1CC[C@H](CCN2CCc3nc(OC4CC(F)(F)C4)sc3CC2)CC1)c1cccnc1C(F)F,CHEMBL5947081,1000.0,CHEMBL5739045,6.0
COc1cccc2c1-c1cccc3c1[C@@H](C2)N(C(C)C)CC3,CHEMBL115402,1000.0,CHEMBL670880,6.0
CS(=O)(=O)Oc1ccc2c(c1)CC[C@H]1[C@H]2CCN1CCCCNC(=O)c1ccc(-c2ccccc2)cc1,CHEMBL329702,1000.0,CHEMBL674943,6.0
CC(Oc1ccccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL4447416,1001.0,CHEMBL4366763,5.999565922520681
O=C1CCc2ccc(OCC#CCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,CHEMBL2165129,1004.0,CHEMBL2169117,5.998266287190999
CCC(Sc1cc(Cl)ccc1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL5633074,1004.0,CHEMBL5628223,5.998266287190999
c1ccc(Cc2ccccc2OCCCN2CCCC2)cc1,CHEMBL187367,1006.0,CHEMBL838569,5.997402019280091
O=C1c2cnc(OC3COC3)cc2CCN1CCN1CCN(c2nsc3ccccc23)CC1,CHEMBL5896046,1007.0,CHEMBL5735667,5.996970529446382
Cc1noc2c1C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,CHEMBL5964838,1008.0,CHEMBL5735667,5.996539467890493
Nc1nc(N)nc(NCCCCCCN2CCN(c3ccccc3)CC2)n1,CHEMBL5205324,1009.0,CHEMBL5121178,5.99610883376309
C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1CC(O)CCNC(=O)c1cc2ccccc2[nH]1,CHEMBL4764883,1010.0,CHEMBL4731081,5.995678626217357
CC(C)N1CCc2cccc3c2[C@H]1Cc1cccc(O)c1-3,CHEMBL333725,1010.0,CHEMBL670881,5.995678626217357
O=S(=O)(c1cncc2ccccc12)N1CCC(CCN2CCN(c3cccc(F)c3)CC2)CC1,CHEMBL4061131,1011.0,CHEMBL4036228,5.995248844408999
c1ccc(Cc2ccccc2OCCN2CCCCC2)cc1,CHEMBL364565,1015.0,CHEMBL838569,5.993533957750769
O=C1c2cnc(C(F)(F)F)cc2CCN1CCN1CCN(c2nsc3ccccc23)CC1,CHEMBL5913353,1015.0,CHEMBL5735667,5.993533957750769
O=C(NCCCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1)C1CCC(c2ccccc2)CC1,CHEMBL6032181,1015.0,CHEMBL5731695,5.993533957750769
Cc1cccc(N)c1C(=O)NN1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,CHEMBL213424,1015.0,CHEMBL870468,5.993533957750769
CS(=O)(=O)CC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,CHEMBL3642716,1018.3,CHEMBL3705135,5.992124256232415
COc1cc(N)c(Cl)cc1C(=O)NC[C@@H]1CCN(Cc2ccccc2)C1,CHEMBL167414,1020.0,CHEMBL672913,5.991399828238082
CC(Oc1cc(F)ccc1F)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL5639487,1020.0,CHEMBL5635425,5.991399828238082
COc1ccccc1-c1cn(CCC(O)CN2CCN(c3ccccc3OC)CC2)nn1,CHEMBL3588992,1020.0,CHEMBL3591124,5.991399828238082
O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccc(Cl)cc2)CC1,CHEMBL1946124,1021.0,CHEMBL1949469,5.99097425791309
Cn1cnc2c1CCCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O,CHEMBL5793795,1022.0,CHEMBL5735667,5.990549104201306
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4ccccc4-c4ccccc4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5885436,1022.0,CHEMBL5731695,5.990549104201306
Cn1c(SCCCN2C[C@@H]3CCN(c4ccc(C(F)(F)F)cc4)[C@@H]3C2)nnc1-c1ccc(C(N)=O)nc1,CHEMBL6064810,1023.0,CHEMBL5733628,5.99012436628784
COC1=CC2C[C@@H]3c4cc(O)c(OC)cc4CCN3CC2C=C1O,CHEMBL5563974,1024.0,CHEMBL5527142,5.9897000433601875
c1ccc(CCCN2CCN(Cc3cc4ccccc4o3)CC2)cc1,CHEMBL1834255,1025.0,CHEMBL1839313,5.989276134608227
O=C(NCCCCN1CCO[C@@H]2c3ccccc3OC[C@H]21)c1ccc(-c2ccccc2)cc1,CHEMBL4854126,1025.0,CHEMBL4825013,5.989276134608227
COC(=O)c1ccc(C[S+]([O-])c2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,CHEMBL108242,1025.0,CHEMBL671383,5.989276134608227
COc1ccc2[nH]cc(CCNCc3ccc(-c4cnc5ccccc5c4)o3)c2c1,CHEMBL4448285,1025.0,CHEMBL4316415,5.989276134608227
CCN(CC)CCCOc1ccc(-c2nc3ccccc3n2C/C=C/Cn2c(-c3ccc(OCCCC4CCCCC4)cc3)nc3ccccc32)cc1,CHEMBL316014,1027.0,CHEMBL670392,5.988429556402721
COc1cc2c(cc1OC)Cc1ccccc1CCCN(C)CC2,CHEMBL397207,1028.0,CHEMBL895724,5.988006885340743
COc1ccccc1N1CCN(CC(O)CCNC(=O)c2ccc3cccnc3c2)CC1,CHEMBL3597654,1030.0,CHEMBL3599873,5.987162775294828
CCc1nc2c(o1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,CHEMBL5788028,1034.0,CHEMBL5735667,5.985479461242076
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(F)cc3)C2)n1C,CHEMBL3950264,1036.8600000000001,CHEMBL3855278,5.984279879418158
Nc1nc(N)nc(NCCCCCN2CCN(c3ccccc3)CC2)n1,CHEMBL5202120,1039.0,CHEMBL5121178,5.983384452442823
COc1c(OS(=O)(=O)C(F)(F)F)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL334116,1040.0,CHEMBL670885,5.982966660701219
CN1CCC[C@@H](c2cccc(C#N)c2)C1,CHEMBL90662,1040.0,CHEMBL679938,5.982966660701219
S=c1sc2ccccc2n1CCCCN1CCN(C2CCCCC2)CC1,CHEMBL272603,1041.0,CHEMBL5732383,5.982549270489464
Cc1ncoc1-c1nnc(SCCCN2CC[C@@]3(C[C@@H]3c3ccc(F)cc3)C2)n1C,CHEMBL3912029,1041.165,CHEMBL3855278,5.982480439643048
O=S(=O)(c1ccccc1)N1CCc2c(C3CCN(C4CCC4)CC3)cccc21,CHEMBL4566363,1042.0,CHEMBL4479923,5.9821322810364945
COc1ccccc1C1CC1CNCC[C@H]1CC[C@H](NC(=O)c2ccccc2)CC1,CHEMBL4876611,1043.565,CHEMBL4842092,5.981480495077532
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1)C1CCCO1,CHEMBL3642720,1044.0,CHEMBL3705135,5.981299501333757
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCc4[nH]c5ccc(C#N)cc5c4C3)CC2)cc(C(F)(F)F)n1,CHEMBL6003918,1046.0,CHEMBL5731695,5.980468315468745
CCCN(CCc1cccs1)C1CCc2c(cccc2OC2CCCC2)C1,CHEMBL132261,1046.0,CHEMBL670536,5.980468315468745
Cc1ccc(N2CCN(CCCOc3ccc(F)cc3)CC2)nc1,CHEMBL3289646,1046.565,CHEMBL3292986,5.980233793350447
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cncnc1,CHEMBL3775572,1047.0,CHEMBL3776608,5.980053318321158
O=c1c(-c2ccc(F)cc2)c2n(c(=O)n1CCCCN1CCCC(c3c[nH]c4ccc(F)cc34)C1)CCCC2,CHEMBL4582567,1047.0,CHEMBL4368000,5.980053318321158
O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1COc2ccccc2C1,CHEMBL3664872,1047.58,CHEMBL3707825,5.979812801553173
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)N3CCN(c4cccc(C(F)(F)F)c4)CC3)CC2)cc(C(F)(F)F)n1,CHEMBL5834214,1049.0,CHEMBL5731695,5.979224511806442
O=C(NC[C@H]1C[C@H]1CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,CHEMBL394863,1050.0,CHEMBL895648,5.978810700930062
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2Cc1ccc(F)cc1,CHEMBL456430,1050.0,CHEMBL1033197,5.978810700930062
O=C1c2oc(C3CC3)nc2CCN1CCN1CCN(c2nsc3ccccc23)CC1,CHEMBL6047010,1050.0,CHEMBL5735667,5.978810700930062
CCCN(CCC)[C@H]1CCc2cccc(OC)c2[C@H]1C,CHEMBL287770,1050.0,CHEMBL670884,5.978810700930062
Cc1ccc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1,CHEMBL5425920,1050.0,CHEMBL5324908,5.978810700930062
O=C1c2ccc(Cl)cc2CC1CCCCN1CCN(c2ccccn2)CC1,CHEMBL4857665,1051.565,CHEMBL4815619,5.978163877263112
Cc1ccc(N2CCN(CCCSc3ccc(F)cc3)CC2)nc1,CHEMBL3289647,1053.0,CHEMBL3292986,5.9775716288145135
O=S(=O)(NCC1CCN(CCOc2cccc(F)c2)CC1)c1cccs1,CHEMBL2159456,1059.0,CHEMBL2162846,5.975104039892515
Fc1ccc(C#CCOCCC2CCN(CCc3ccccc3)CC2)cc1,CHEMBL308098,1062.0,CHEMBL878132,5.97387548325455
CN(C)C(=O)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,CHEMBL3695416,1063.3,CHEMBL3705383,5.973344186122957
COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccc(-c4ccccc4)cc3)[C@@H]1CO2,CHEMBL4864074,1065.0,CHEMBL4825013,5.972650392225244
CC(C)CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,CHEMBL3695428,1067.6,CHEMBL3705383,5.97159143488453
Cc1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,CHEMBL53510,1070.0,CHEMBL670676,5.97061622231479
Cc1nccc2c1C(=O)N(CCN1CCN(c3noc4ccccc34)CC1)CC2,CHEMBL5912674,1071.0,CHEMBL5735667,5.970210529168144
CC(C)(C)OC(=O)N[C@H]1CC[C@@H](CCN2CCc3ccccc3C2)CC1,CHEMBL3085814,1071.52,CHEMBL3089794,5.969999718407896
CCCN(C/C=C/I)C1CCc2cccc(O)c2C1,CHEMBL284716,1072.0,CHEMBL673097,5.969805214643249
Cc1ncc2c(n1)CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O,CHEMBL5972558,1074.0,CHEMBL5735667,5.968995718636464
CCC(Oc1cc(C(F)(F)F)ccc1F)c1nc(N)nc(N2CCN(C)CC2)n1,CHEMBL5639256,1079.0,CHEMBL5635425,5.966978555317089
CCCN(CCc1ccsc1)CCc1cccs1,CHEMBL103441,1080.0,CHEMBL671417,5.96657624451305
Cc1noc2ccn(CCN3CCN(c4nsc5ccccc45)CC3)c(=O)c12,CHEMBL5961963,1081.0,CHEMBL5735667,5.96617430604669
Cc1cncc2c1CCN(CCN1CCN(c3noc4ccccc34)CC1)C2=O,CHEMBL5887227,1082.0,CHEMBL5735667,5.9657727392294495
COc1ccc(Br)cc1-c1nc(CNCC[C@@H]2CCN(Cc3ccccc3)C2)co1,CHEMBL65641,1085.0,CHEMBL673073,5.964570261815451
Cc1ccc2c(c1)c1c(n2CCc2ccc(C)nc2)CCN(C)C1,CHEMBL589390,1089.355,CHEMBL1038007,5.962830568897047
CCCN(CCC)C1COc2c(cccc2-c2ccc(OC)cc2)C1,CHEMBL41200,1090.0,CHEMBL669149,5.962573502059376
Cc1ccc(C(C)C)c(OCc2nc(N)nc(N3CCN(C)CC3)n2)c1,CHEMBL4520796,1092.0,CHEMBL4366763,5.961777361631281
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccc(NC(=O)Nc4c(Cl)cccc4Cl)cc3CC[C@@H]21,CHEMBL599977,1093.0,CHEMBL1073809,5.961379838050297
CCS(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,CHEMBL3642726,1093.5,CHEMBL3705135,5.961181212626344
FC(F)(F)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,CHEMBL3289645,1094.24,CHEMBL3292986,5.9608874136110455
COc1cc2c(cc1O)C(C)N(Cc1cccc(O)c1OC)CC2,CHEMBL3780975,1095.0,CHEMBL3783165,5.960585880823863
Nc1ccc(C(=O)CCCN2CCN(c3ccccn3)CC2)cc1,CHEMBL4861794,1095.74,CHEMBL4815619,5.960292484137053
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1c2ccccc2C[C@H]1CF,CHEMBL320721,1096.0,CHEMBL675680,5.96018944585165
Cc1ncoc1-c1nnc(SCC(O)CN2CCC3(CC3c3ccc(C(F)(F)F)cc3)C2)n1C,CHEMBL5899921,1096.0,CHEMBL5733294,5.96018944585165
CC1(CCCN2CCN(c3ccccn3)CC2)Cc2cc(Cl)ccc2C1=O,CHEMBL4846823,1096.24,CHEMBL4815619,5.960094355281207
O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2)CC1,CHEMBL4085780,1096.48,CHEMBL5106582,5.95999928552668
OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,CHEMBL936,1097.0,CHEMBL1909140,5.959793372425288
CN1CCC(NC2=Nc3cccnc3Nc3ccc(Cl)cc32)CC1,CHEMBL356149,1099.0,CHEMBL673081,5.95900230757651
CS(=O)(=O)c1ccc(CSc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,CHEMBL321405,1100.0,CHEMBL671383,5.958607314841775
c1ccc(CCC2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,CHEMBL155207,1100.0,CHEMBL671652,5.958607314841775
CC(C)Oc1ccc2c(n1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cnn4ccccc34)CC1)CC2,CHEMBL5936745,1100.0,CHEMBL5739045,5.958607314841775
