canonical_smiles,molecule_chembl_id,IC50_nM,assay_chembl_id,pIC50
COc1cnc(C(=O)Nc2cc(C3(C)CS(=O)(=O)C(C)(C)C(N)=N3)c(F)cn2)cn1,CHEMBL5755866,252.0,CHEMBL5730852,6.598599459218455
NC1=N[C@](CF)(c2nc(NC(=O)c3ccc(Cl)cn3)ccc2F)[C@H]2C[C@H]2O1,CHEMBL3683860,252.0,CHEMBL3706316,6.598599459218455
CC1(C)Oc2ccc(-c3cccc(Cl)c3)cc2C2(COC(N)=N2)C12COC2,CHEMBL3650771,252.0,CHEMBL3705666,6.598599459218455
CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(Br)c3)[C@@H]2O)c1,CHEMBL2047889,252.5,CHEMBL2049561,6.597738617545319
COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cc(/C(C)=N\O)cc(N(C)S(C)(=O)=O)c2)c1,CHEMBL540731,252.5,CHEMBL1057726,6.597738617545319
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)O[C@H]4C[C@H]43)c2)cn1,CHEMBL3693257,252.6,CHEMBL3706316,6.597566653780688
COC1CCC2(CC1)Cc1ccc(OC(F)(F)C(F)F)cc1[C@@]21N=C(N)N(C)C1=O,CHEMBL3920879,252.60000000000002,CHEMBL3887679,6.597566653780688
NC1=N[C@@](c2cc(Nc3coc4cc(Cl)cnc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,CHEMBL5980029,253.0,CHEMBL5732016,6.596879478824182
NC1=N[C@@](c2cc(Nc3coc4cc(Cl)ccc34)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,CHEMBL3688811,253.0,CHEMBL3706316,6.596879478824182
COc1ccc(NCC2CCN(Cc3ccccc3)CC2)cc1,CHEMBL5268811,253.0,CHEMBL5241710,6.596879478824182
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCCN(C)C)CCN2)c1,CHEMBL256372,254.0,CHEMBL946838,6.5951662833800615
Cc1cccnc1Nc1ccc2c(c1)[C@@]1(CCOC(N)=N1)c1cc(Cl)nc(F)c1O2,CHEMBL3967607,254.0,CHEMBL3888269,6.5951662833800615
NC1=N[C@]2(COCC1)c1cc(-c3cccnc3F)ccc1Oc1cnc(-c3ccnc(F)c3)cc12,CHEMBL4112636,254.0,CHEMBL3888496,6.5951662833800615
N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)NCCCCO,CHEMBL404897,255.0,CHEMBL930550,6.5934598195660445
N#CCCCN/C(N)=N\C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2,CHEMBL438355,255.0,CHEMBL930550,6.5934598195660445
C[C@H]1C[C@]2(CCN1Cc1ccc(O)cc1)CN(C)S(=O)(=O)N2c1cccc(F)c1,CHEMBL2177484,255.0,CHEMBL2185270,6.5934598195660445
NC1=N[C@@]2(CS1)c1cc(-c3cccnc3F)ccc1O[C@@H]1CCOC[C@H]12,CHEMBL3127098,255.0,CHEMBL3131971,6.5934598195660445
Cc1ccc2c(c1)C1(N=C(N)N(C)O1)C1(CCc3ccccc3CC1)C2,CHEMBL3935629,255.1,CHEMBL3887678,6.5932895413902095
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(N(C)S(C)(=O)=O)c1,CHEMBL552323,257.0,CHEMBL1057726,6.590066876668706
NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(Cl)cn3)cnc2F)C[C@@H](C(F)(F)F)O1,CHEMBL3915000,257.25,CHEMBL3888176,6.589644616565529
CC#Cc1cncc(-c2ccc3c(c2)C2(C=C(F)C(N)=N2)[C@]2(CC[C@@H](OC)CC2)C3)c1,CHEMBL2408785,258.0,CHEMBL2410776,6.58838029403677
COc1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,CHEMBL3922902,259.0,CHEMBL3888330,6.586700235918748
CCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)CC1=O,CHEMBL490463,259.5,CHEMBL955691,6.585862637815524
CC1c2cc(Oc3ccccc3)ccc2N=C(N)N1CCCC(=O)N(Cc1cnn(C)c1)C1CCCCC1,CHEMBL5170123,260.0,CHEMBL5126999,6.585026652029182
C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1,CHEMBL2333941,260.0,CHEMBL3269322,6.585026652029182
Cc1nc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)c(N)o1,CHEMBL3653491,260.0,CHEMBL3706381,6.585026652029182
CCN1C(=O)C2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,CHEMBL2349483,260.0,CHEMBL2352293,6.585026652029182
C#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,CHEMBL1270833,260.0,CHEMBL1273970,6.585026652029182
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)CO)c2)CCCCC1,CHEMBL1208935,260.0,CHEMBL1211024,6.585026652029182
CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CC(C)C)C(=O)NCc1cccc(C(=O)O)c1,CHEMBL1791014,260.0,CHEMBL653498,6.585026652029182
CC1c2cc(Oc3ccccc3)ccc2N=C(N)N1CCCC(=O)N(Cc1ccnn1C)C1CCCCC1,CHEMBL5557978,260.0,CHEMBL5502608,6.585026652029182
CCCNC(=O)c1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1,CHEMBL237284,260.0,CHEMBL899464,6.585026652029182
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCN(C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)[C@@H](C)C(=O)N1)C(=O)NCc1ccncc1,CHEMBL200617,260.0,CHEMBL859891,6.585026652029182
CC(C)[C@H](NC(=O)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)Nc1ccc(C(=O)O)cc1,CHEMBL500251,260.0,CHEMBL987112,6.585026652029182
C[C@@]1(c2cc(NC3CCC3)ccc2F)COCC(N)=N1,CHEMBL3984469,260.0,CHEMBL3887871,6.585026652029182
NC1=N[C@@](c2cc(NC(=O)c3ccc(O)nn3)ccc2F)(C(F)F)COC1,CHEMBL3653461,260.0,CHEMBL3706381,6.585026652029182
Cc1csc([C@H]2CC3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)n1,CHEMBL3654221,260.0,CHEMBL3706334,6.585026652029182
CC(C)(NCc1cc([C@]2(C)CCSC(N)=N2)c(F)cc1F)C(F)(F)F,CHEMBL4094377,260.5,CHEMBL4042704,6.584192272364456
C[C@]1(c2cc(NC(=O)c3ccccn3)ccc2F)N=C(N)OCC1(F)F,CHEMBL2347213,262.0,CHEMBL2350618,6.581698708680255
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc2c1CCCCO2)c1ccc(F)cc1,CHEMBL446879,262.0,CHEMBL1020505,6.581698708680255
COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1[C@@]21N=C(N)N(C[C@H]2CCCO2)C1=O,CHEMBL4110833,262.2,CHEMBL3887679,6.581367312645934
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)O,CHEMBL2047139,263.0,CHEMBL2051009,6.580044251510242
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)C2=NCCCN12,CHEMBL1955882,263.03,CHEMBL1959449,6.579994715040948
COC1CCC2(CC1)Oc1ccc(Br)cc1C21NC(=S)N(C)C1=O,CHEMBL5833363,264.0,CHEMBL5734173,6.578396073130168
Fc1ccccc1CSc1nc2ccc[nH]c-2n1,CHEMBL1601822,264.0,CHEMBL3705050,6.578396073130168
CC1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(C(F)(F)F)c2)CCSC(N)=N1,CHEMBL3642626,264.0,CHEMBL3706090,6.578396073130168
CC[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1,CHEMBL3414709,264.5,CHEMBL3420730,6.577574323628795
Cc1nc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OC4(CCC4)C3(F)F)c2)co1,CHEMBL5753510,265.0,CHEMBL5730367,6.576754126063192
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)CNC2CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,CHEMBL5970298,266.0,CHEMBL5736321,6.575118363368933
CO[C@H]1CC[C@]2(CC1)Cc1ccc(CC(C)(C)C)cc1C21N=C(N)N(C(C)C)C1=O,CHEMBL3909616,267.0,CHEMBL3706148,6.573488738635424
CN1C(=O)C2(N=C1N)c1cc(C#CC3CC3)ccc1O[C@]21CC[C@@H](OC(F)F)CC1,CHEMBL3656260,267.9,CHEMBL3706148,6.572027286391791
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Cc3ccccc3)CCN2)c1,CHEMBL255194,268.0,CHEMBL946838,6.571865205971211
COC1CCC2(CC1)Cc1ccc(-c3ccn(C)c(=S)c3)cc1C21NC(=S)N(C)C1=O,CHEMBL5896747,269.0,CHEMBL5734173,6.570247719997592
CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCCC2OCCO2)cc1,CHEMBL272718,269.0,CHEMBL930550,6.570247719997592
COc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)nccc2c1,CHEMBL3942282,269.0,CHEMBL3888176,6.570247719997592
COC1CCC2(CC1)Cc1ccc(C3=CCN(C)C(=O)C3)cc1C21N=C(N)N(C)C1=O,CHEMBL3933493,269.2,CHEMBL3887679,6.569924944448061
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC(C)(C)Cn2nc(CC(C)(C)C)cc21,CHEMBL2158259,269.5,CHEMBL2161501,6.569441230477242
COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1OC,CHEMBL567485,269.885,CHEMBL1044549,6.568821252524841
CCOCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O,CHEMBL401717,270.0,CHEMBL929073,6.568636235841012
COC[C@H]1CCCN1C(=O)CCCC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CN(S(=O)(=O)c2cccc(C)c2)CCN1,CHEMBL1097343,270.0,CHEMBL1109090,6.568636235841012
Cc1cc(C#N)cnc1C(=O)Nc1cccc(C2(CF)COCC(N)=N2)n1,CHEMBL3670351,270.0,CHEMBL3706322,6.568636235841012
O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@@H]1NCCN(Cc2ccccc2)C1=O)C1CC(=O)N(CC2CC2)C1,CHEMBL491659,270.0,CHEMBL955691,6.568636235841012
C[C@H]1C[C@H]2[C@@H](CF)OC(N)=N[C@@]2(c2nc(NC(=O)c3ccc(OC(F)F)cn3)cs2)CO1,CHEMBL6025437,270.0,CHEMBL5732672,6.568636235841012
Cc1ccccc1-c1ccc2nc(N)c(C[C@@H](C)C(=O)NCc3cnccn3)cc2c1,CHEMBL1821824,270.0,CHEMBL1827653,6.568636235841012
C[C@@]1(c2cc(Nc3cccc4cc(OC(F)F)cnc34)ccc2F)COCC(N)=N1,CHEMBL3919475,270.0,CHEMBL3887871,6.568636235841012
COc1ccc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)cc1C,CHEMBL584284,270.0,CHEMBL1044549,6.568636235841012
N#Cc1ccc(C(=O)Nc2cccc(C3(CF)COCC(N)=N3)n2)nc1,CHEMBL6032553,270.0,CHEMBL5735262,6.568636235841012
O=C(/C=C/c1cccc(O)c1O)c1ccc(O)cc1O,CHEMBL2180475,270.0,CHEMBL3071786,6.568636235841012
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(-n3cccn3)c2)CCCOC1,CHEMBL572313,270.0,CHEMBL1045211,6.568636235841012
CC1=N[C@@]2(N=C1N)c1cc(Br)ccc1C[C@]21CC[C@@H](O)CC1,CHEMBL3672688,270.0,CHEMBL3705616,6.568636235841012
C[C@@]1(N)Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(Br)cc(c2)COC1=O,CHEMBL251118,270.0,CHEMBL886441,6.568636235841012
COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(C)c1,CHEMBL4111654,270.0,CHEMBL3887108,6.568636235841012
Cc1cccnc1C(=O)Nc1ccc(F)c([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1,CHEMBL3688717,271.0,CHEMBL3706316,6.567030709125595
COc1cnc(C(=O)Nc2cccc(C3(C(F)(F)F)CCSC(N)=N3)c2)cn1,CHEMBL3670313,273.0,CHEMBL3706266,6.5638373529592435
CCC(C)N1C(=O)C2(N=C1N)c1cc(C#N)ccc1C[C@]21CC[C@@H](OC)CC1,CHEMBL3656186,273.6,CHEMBL3706148,6.562883906951921
CC(C)[C@H](NC(=O)C(O)(CCC(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)CCc1ccccc1)C(=O)Nc1ccccc1,CHEMBL540414,275.0,CHEMBL1059106,6.560667306169737
CCCO[C@H]1CN[C@@H]([C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](C)N2CC[C@H](C(C)C)C2=O)C1,CHEMBL1915998,275.0,CHEMBL1920063,6.560667306169737
Cc1csc(CN/C(N)=N\C(=O)Cn2c(-c3ccccc3)ccc2C23CC4CC(CC(C4)C2)C3)n1,CHEMBL404166,276.0,CHEMBL930550,6.559090917934782
NC1=NC2(CO1)c1cc(NC(=O)c3ncc(Cl)cc3F)ccc1OCC21CC1,CHEMBL3703234,276.0,CHEMBL3705666,6.559090917934782
COc1ccccc1NCC1CCN(Cc2ccccc2)CC1,CHEMBL5274016,277.0,CHEMBL5241710,6.557520230935552
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3OC)C2=O)c1,CHEMBL445721,277.5,CHEMBL955691,6.556737012541305
CCCOc1ccc(-c2ccc(-c3ccccc3Cl)n2CC(=O)/N=C(/N)NCCC(=O)O)cc1,CHEMBL270820,278.0,CHEMBL930550,6.555955204081924
Cc1cc(C(=O)Nc2cc(Br)cc(C3(C)CCSC(N)=N3)c2)c(C)o1,CHEMBL3642604,278.0,CHEMBL3705050,6.555955204081924
CN1C(=O)C2(CC(C)(C)Oc3ccc(C4CCCCC4)cc32)N=C1N,CHEMBL2349498,278.0,CHEMBL2352293,6.555955204081924
Cn1ccc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)c2)n1,CHEMBL2347199,278.0,CHEMBL2350618,6.555955204081924
NC1=N[C@](CF)(c2cc(Nc3nccc4cc(Cl)cnc34)cc(F)c2F)C[C@@H](C(F)(F)F)O1,CHEMBL3913444,279.0,CHEMBL3888176,6.554395796726403
CCOc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(-c2ccccc2C(C)=O)c1,CHEMBL401067,280.0,CHEMBL945836,6.552841968657781
NC1=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](C3CC3)C[C@H]2CS1,CHEMBL3414710,280.0,CHEMBL3420730,6.552841968657781
NC1=N[C@@]2(CO1)c1cc(-c3cncc(Cl)c3)ccc1O[C@@H]1CCOC[C@H]12,CHEMBL3127092,280.0,CHEMBL3131971,6.552841968657781
C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2nc(NC(=O)c3cnc(OCC(F)F)cn3)cs2)CO1,CHEMBL3940148,280.0,CHEMBL3888330,6.552841968657781
FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1,CHEMBL4575167,280.0,CHEMBL4433405,6.552841968657781
CC(C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CN[C@@H](C)C(=O)NC2CCCCC2)cc(N2CCCC2=O)c1,CHEMBL227053,280.0,CHEMBL931963,6.552841968657781
CCc1cc(C2(C34CC5CC(CC(C5)C3)C4)N=C(N)N(C)C2=O)ccc1OC,CHEMBL584109,280.0,CHEMBL1044549,6.552841968657781
CCCCNC(=O)c1ccc(-c2scc(-c3ccccc3Cl)c2CC(=O)/N=C(/N)NCCCO)cc1,CHEMBL391109,280.0,CHEMBL899464,6.552841968657781
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(F)(F)C(F)F)NC(=O)OC(C)(C)C)C(=O)NCc1ccncc1,CHEMBL82607,281.0,CHEMBL653510,6.55129368009492
COCC(F)(F)c1ccc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)nc1,CHEMBL3975536,282.0,CHEMBL3888330,6.549750891680639
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,CHEMBL502172,282.8,CHEMBL1036722,6.548520594875138
Cc1cc(C(F)F)cnc1C(=O)Nc1cnc(F)c([C@@]2(CF)N=C(N)O[C@@H]3C[C@@H]32)c1,CHEMBL3688662,283.0,CHEMBL3706316,6.548213564475709
N/C(=N/C(=O)Cn1c(-c2ccccc2)ccc1C12CC3CC(CC(C3)C1)C2)N[C@H]1CC[C@H](O)CC1,CHEMBL402576,283.0,CHEMBL930550,6.548213564475709
CCc1cc(C[C@@H]2CS(=O)(=O)C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1NC(C)=O,CHEMBL2047905,284.0,CHEMBL2049561,6.546681659952963
CC1=NC2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1CC21CCC1,CHEMBL3653713,284.0,CHEMBL3705805,6.546681659952963
CC1(C)Oc2ccc(-c3cncnc3)cc2C2(COC(N)=N2)C12COC2,CHEMBL3703253,284.5,CHEMBL3705666,6.5459177292689095
COc1ccc([C@]2(c3ccc(F)c(-c4cccnc4F)c3)N=C(N)N(C)C2=O)cc1C,CHEMBL584695,285.0,CHEMBL1044549,6.54515513999149
CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(=O)NCc1ccccc1,CHEMBL200195,285.0,CHEMBL859891,6.54515513999149
CC(C)(C)COc1cc(F)c2c(c1)[C@@]1(COCCC(N)=N1)c1cc(-c3cccnc3F)ccc1O2,CHEMBL4111536,285.0,CHEMBL3888496,6.54515513999149
COc1cncc(-c2ccc3c(c2)C2(COC(N)=N2)C2(COC2)C(C)(C)O3)c1,CHEMBL3703282,285.0,CHEMBL3705666,6.54515513999149
C[C@@]1(c2nc(Nc3ncc(F)c4cc(C#N)cnc34)ccc2F)C[C@@H](C(F)(F)F)OC(N)=N1,CHEMBL3925020,285.5,CHEMBL3888176,6.544393887418133
C[C@]1(c2cc(NC(=O)c3cnc(N4CCC4)cn3)ccc2F)N=C(N)CO[C@H]1C(F)(F)F,CHEMBL4160644,286.0,CHEMBL4137005,6.543633966870956
CC(C)(C)OC(=O)N(C(=O)OC(C)(C)C)C1=N[C@](C)(c2cc(B3OC(C)(C)C(C)(C)O3)ccc2F)CS(=O)(=O)C1(C)C,CHEMBL5884332,286.5,CHEMBL5736880,6.542875373696591
CC1(C)C(N)=N[C@](C)(c2cc(/C=C(\F)c3cnc(OCC4CCCC4)cn3)ccc2F)CS1(=O)=O,CHEMBL6050967,288.0,CHEMBL5736880,6.5406075122407685
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC(F)(F)C(F)F)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,CHEMBL5877299,289.5,CHEMBL5736880,6.538351431936545
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCC3CCCCC3)CCN2)c1,CHEMBL402276,289.5,CHEMBL946838,6.538351431936545
CC(=O)N[C@@H](Cc1ccccc1)C(=O)CN[C@H]1CC(C)(C)Cc2nn(CC(C)C)cc21,CHEMBL2158260,290.0,CHEMBL2161500,6.537602002101044
CCOc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)OCC3(F)F)n2)c(Cl)c1,CHEMBL4109860,290.0,CHEMBL3887108,6.537602002101044
Cn1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)COCC(N)=N3)c2)n1,CHEMBL3653474,290.0,CHEMBL3706381,6.537602002101044
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C(C)(C)CF)c2)CC1,CHEMBL1270263,290.0,CHEMBL1274832,6.537602002101044
O=C(N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCc2ccccc2)CN1)[C@H]1CC(=O)N(Cc2ccccc2)C1,CHEMBL271249,290.0,CHEMBL929073,6.537602002101044
CS(=O)(=O)N(c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)c1)c1ccccn1,CHEMBL1210351,290.0,CHEMBL1211665,6.537602002101044
Nc1cccc(Cn2c(-c3ccc(Oc4cccs4)cc3)ccc2-c2ccccc2Cl)n1,CHEMBL1092913,290.0,CHEMBL1108752,6.537602002101044
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C3CCOC3)c2)CCOCC1,CHEMBL1269841,290.0,CHEMBL1274832,6.537602002101044
COc1ccc([C@@H]2C[C@@H](c3cc(-c4cncnc4)c(F)cc3F)N=C(N)S2)cc1OC,CHEMBL3806048,290.0,CHEMBL3806438,6.537602002101044
CCCN(c1cc2cc(c1)C(=O)N[C@@H](C)CCc1cccc(c1)C[C@@](C)(N)COC2)S(C)(=O)=O,CHEMBL399776,290.0,CHEMBL886441,6.537602002101044
NC1=N[C@](CF)(c2cc(NC(=O)c3ccc(F)cn3)ccc2Cl)[C@H]2C[C@H]2O1,CHEMBL3688745,290.25,CHEMBL3706316,6.5372277715893885
NC1=N[C@](CF)(c2cc(Nc3ncc(F)c4cc(Cl)cnc34)ccc2F)C[C@@H](C(F)(F)F)O1,CHEMBL3940322,290.5,CHEMBL3888176,6.536853863273651
CCOc1cnc(/C(F)=C/c2ccc(F)c([C@@]3(C)N=C(N)[C@@]4(CF)CC[C@@H]3S4(=O)=O)c2)cn1,CHEMBL6008412,290.5,CHEMBL5736880,6.536853863273651
COC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(/F)c3ccc(Cl)cn3)cnc1F)N=C(N)S2,CHEMBL6022797,291.0,CHEMBL5733314,6.536107011014092
Cc1nc(N2C[C@H]3C(=O)N(C)C(N)=N[C@@]3(c3ccccc3)C2)nc(C)c1F,CHEMBL3640269,292.0,CHEMBL3705045,6.534617148551582
CC(C)c1cccc(CNC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCNc3cccc(c3)C(=O)N2)c1,CHEMBL589368,292.0,CHEMBL1050385,6.534617148551582
CN1OC2(C=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCCc2ccccc2C1,CHEMBL3918596,292.9,CHEMBL3887678,6.533280628318401
CN1OC2(N=C1N)c1cc(-c3cccc(C#N)c3)ccc1CC21CCCc2ccccc2C1,CHEMBL3656165,292.95,CHEMBL3706149,6.533206497656464
C=CCO/N=C(/C)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(C(=O)N[C@H](C)c2ccccc2)c1,CHEMBL553424,293.0,CHEMBL1057726,6.53313237964589
COCCCO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cccc(OC)c3)cc1C21N=C(N)N(C)O1,CHEMBL3905966,293.0,CHEMBL3706148,6.53313237964589
CN(C)C(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cc4nccnc4cn3)ccc1F)N=C(N)S2,CHEMBL5912989,293.0,CHEMBL5733314,6.53313237964589
CCCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)[C@H](Cc2ccccc2)C1=O,CHEMBL255400,293.0,CHEMBL929073,6.53313237964589
CNC(=O)[C@]12C[C@H]1[C@@](C)(c1cc(/C=C(\F)c3cc4c(cn3)OCCO4)ccc1F)N=C(N)S2,CHEMBL5957753,293.0,CHEMBL5733314,6.53313237964589
CC#Cc1ccc2c(c1)C1(N=C(N)N(C(C)C)C1=O)C1(CCc3ccccc3CC1)O2,CHEMBL3949804,293.2,CHEMBL3887679,6.532836034030909
CCCCCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)[C@H](C2CCCC2)C1=O,CHEMBL403253,295.0,CHEMBL929073,6.530177984021837
NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2ccccc21,CHEMBL2177307,295.15,CHEMBL2183078,6.5299572124427865
CC#CCOc1cnc(C(=O)Nc2cc(F)c(F)c([C@]3(CF)N=C(N)O[C@H]4C[C@H]43)c2)cn1,CHEMBL3683796,295.75,CHEMBL3706316,6.529075246700032
O=C(N/N=C/c1ccc(Br)cc1)N1CCN(c2ccccn2)CC1,CHEMBL4746898,296.0,CHEMBL4668050,6.528708288941061
C[C@@]1(c2cc(NC(=O)c3cnc(NS(C)(=O)=O)cn3)ccc2F)C=CSC(N)=N1,CHEMBL3670322,296.0,CHEMBL3706266,6.528708288941061
COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(OC(F)(F)F)c3)[C@H]2O)cc(F)c1N)C(F)(F)F,CHEMBL2425604,297.0,CHEMBL2427049,6.527243550682788
C[C@]1(c2cc(/C=C(\F)c3cnc(OCC4COC4)cn3)ccc2F)N=C(N)[C@@]2(CF)CC[C@@H]1S2(=O)=O,CHEMBL5761035,297.5,CHEMBL5736880,6.5265130299354315
O=C([C@@H]1CNC[C@]12CCCc1nc(Cl)ccc12)N1CC[C@@H](c2ccccc2)C[C@H]1C1CCCCC1,CHEMBL1934295,299.5,CHEMBL1937601,6.52360317327467
