canonical_smiles,molecule_chembl_id,IC50_nM,assay_chembl_id,pIC50
O=C(c1nc(-c2ccccc2)no1)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,CHEMBL3786352,1800.0,CHEMBL3791472,5.7447274948966935
Nc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cn1,CHEMBL3754515,1800.0,CHEMBL3755587,5.7447274948966935
COCCC(=O)N1CCSC(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1,CHEMBL4079225,1800.0,CHEMBL4057949,5.7447274948966935
COc1ccc2c(c1)CC(Nc1cc(C)nc3nc(C(C)(F)F)nn13)CC2,CHEMBL4744317,1800.0,CHEMBL4706796,5.7447274948966935
O=C(NC1CCOCC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,CHEMBL4633727,1800.0,CHEMBL4615929,5.7447274948966935
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc21,CHEMBL1090526,1800.0,CHEMBL1115186,5.7447274948966935
COc1cc(Nc2cccc3c2nc(-c2ccc(F)cc2)n3C)cnc1-n1cnc(C)c1,CHEMBL2178521,1800.0,CHEMBL2186754,5.7447274948966935
O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCC1c1ccc(F)cc1,CHEMBL550876,1810.0,CHEMBL1061741,5.7423214251308154
CCN1CCC2(C=C(c3ccc(C(=O)N(CC)CC)cc3)c3ccccc3O2)CC1,CHEMBL494472,1814.0,CHEMBL989030,5.741362717275924
Cc1nc([C@]2(c3cnn(C)c3)N[C@@H](c3nc(-c4ccccc4)c[nH]3)Cc3c2[nH]c2ccccc32)no1,CHEMBL3775042,1817.0,CHEMBL3779605,5.740645072691965
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CHEMBL596,1819.7,CHEMBL829152,5.740000204918113
CC(C)n1c(N2CCC[C@H](N)C2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,CHEMBL6039052,1820.0,CHEMBL5732169,5.739928612014925
COc1cc(-c2cn(C3CCc4c(F)cc(F)cc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,CHEMBL3609638,1830.0,CHEMBL3611641,5.73754891026957
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CHEMBL631,1840.0,CHEMBL827807,5.735182176990463
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,CHEMBL728,1848.1,CHEMBL1909190,5.73327453296808
Cc1cc(C)n(-c2cc(NC(=O)CN3CC[C@H](CN(C)C)C3)nc(-c3ccc(C)o3)n2)n1,CHEMBL429761,1860.0,CHEMBL949251,5.730487055782083
CC(C)n1c(N2CCOC(CN)C2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,CHEMBL6035784,1860.0,CHEMBL5732169,5.730487055782083
CC(C)Cn1c(NC2CCCNCC2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,CHEMBL5760206,1860.0,CHEMBL5732169,5.730487055782083
COc1ccc(-c2ccccc2C2CCN(C[C@@H](O)COc3ccc(-c4cn5ccccc5n4)cc3)CC2)cc1,CHEMBL4782879,1863.0,CHEMBL4770548,5.729787145103757
CCCCN(CC)C/C=C/CCc1ccc(Cl)cc1,CHEMBL3093954,1868.0,CHEMBL3096732,5.728623128105926
CCCn1c(NCCCN)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,CHEMBL5909518,1880.0,CHEMBL5732169,5.7258421507363195
CC(C)n1c(N2CC[C@H](N)C2)nc2c([N+](=O)[O-])c(Br)c(Br)cc21,CHEMBL5893689,1880.0,CHEMBL5732169,5.7258421507363195
Cn1c(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4)C3C2)nnc1-c1cc[nH]c(=O)c1,CHEMBL3774411,1885.4099999999999,CHEMBL3776609,5.724594193799996
COc1cc(F)ccc1-c1cncc(CNCC2CC2)n1,CHEMBL1778865,1890.0,CHEMBL1781193,5.723538195826755
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCCC1)c1cccs1,CHEMBL5797359,1890.0,CHEMBL5731991,5.723538195826755
O=c1ccc(OCCCN2CCCCC2)nn1-c1ccc(F)c(F)c1,CHEMBL3805989,1890.0,CHEMBL3806618,5.723538195826755
COc1cc(F)ccc1-c1cncc(CNC2CCCC2)c1,CHEMBL1779003,1890.0,CHEMBL1781193,5.723538195826755
CCCCCCCN(CC)CC#CCCc1ccc(C)cc1,CHEMBL3093978,1890.0,CHEMBL3096732,5.723538195826755
O=C1CCc2cc(C(O)CCCN3CCC(c4noc5cc(F)ccc45)CC3)cc3c2N1CC3,CHEMBL4294799,1899.6,CHEMBL4276588,5.721337839090019
Cn1cc(NC(=O)c2ccnc(-c3ccnc(NCC4CC4)c3)n2)c(C(N)=O)n1,CHEMBL4535152,1900.0,CHEMBL4427858,5.721246399047171
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(CCn4ccnc4C#N)CC3)CC21,CHEMBL5824071,1900.0,CHEMBL5735953,5.721246399047171
CC1(Cn2nc(-c3ccc4cc(OC5CC5)ccc4c3)c3c(N)ncnc32)COC1,CHEMBL4439120,1900.0,CHEMBL4431791,5.721246399047171
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1Cl,CHEMBL3919089,1900.0,CHEMBL4825323,5.721246399047171
Cc1csc([C@H](C)C2=C(CCN(C)C)Cc3ccccc32)n1,CHEMBL1092599,1900.0,CHEMBL1115186,5.721246399047171
COCC1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,CHEMBL4439285,1900.0,CHEMBL4356657,5.721246399047171
Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,CHEMBL3964726,1900.0,CHEMBL4825323,5.721246399047171
CCC(NC(=O)c1ccc(Cl)cc1)[C@H]1[C@@H]2C[C@@H](n3cnc4c(F)cc(F)cc43)C[C@@H]21,CHEMBL4872039,1900.0,CHEMBL4843281,5.721246399047171
COc1ncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)cn1,CHEMBL4061436,1900.0,CHEMBL4431053,5.721246399047171
NCCCCn1cc(-c2ccc3cc[nH]c3c2)c(C(F)(F)F)n1,CHEMBL4649237,1900.0,CHEMBL4624241,5.721246399047171
CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(F)cc4)cc3F)CC2)c1,CHEMBL3219269,1900.0,CHEMBL3224838,5.721246399047171
CC1(C)Oc2ccc(Cl)cc2C2OCC3(CCN(C(=O)Cn4cnc(CF)c4)CC3)CC21,CHEMBL5889290,1900.0,CHEMBL5735953,5.721246399047171
COC(=O)C1(CNC(=O)c2cc(OC)cc(OC)c2)CCN(Cc2ccccc2OC)CC1,CHEMBL1836162,1900.0,CHEMBL1839504,5.721246399047171
COc1cc([C@H](c2cc3cc(Br)ccc3nc2OC)[C@@](O)(CCN(C)C)c2cccc(F)c2)cnc1OC,CHEMBL4218132,1900.0,CHEMBL4181645,5.721246399047171
Cc1cc(C#N)ccc1-c1ccnc(NCc2n[nH]c3ncccc23)c1,CHEMBL2147020,1900.0,CHEMBL2150640,5.721246399047171
O=C1COc2ccccc2N1CCCN1CCC(n2c(=O)[nH]c3cc(F)ccc32)CC1,CHEMBL2059323,1900.0,CHEMBL2060137,5.721246399047171
COc1ccc(CN2CCN(C(=O)/C=C/c3ccc(Cl)cc3Cn3nnc(C)n3)CC2)nc1,CHEMBL4779944,1900.0,CHEMBL4677231,5.721246399047171
CS(=O)(=O)Nc1cccc(-c2cc(F)ccc2CC(c2cccnc2)c2cccnc2)c1,CHEMBL4105373,1900.0,CHEMBL4004505,5.721246399047171
O=C(NC(c1ccncc1)c1ccc(Cl)cc1)[C@@H]1CC[C@@H](N2CCOCC2)C[C@H]1c1ccc(Br)cc1,CHEMBL3086037,1900.0,CHEMBL3090534,5.721246399047171
COc1cc(CN2CCN(CCCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc(OC)c1OC,CHEMBL2031958,1900.0,CHEMBL2033832,5.721246399047171
CCC(CC)CNc1c(C(N)=O)cnc2ccc(-c3ccc(CS(C)(=O)=O)nc3)cc12,CHEMBL4576302,1900.0,CHEMBL4478172,5.721246399047171
CCOC(=O)N1CCC(CN2CCC3(CC2)CN(S(C)(=O)=O)c2ncccc23)CC1,CHEMBL3289440,1900.0,CHEMBL3291975,5.721246399047171
COc1c(C(C)(C)C)cc(C(=O)NCC2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc1C(C)(C)C,CHEMBL2031977,1900.0,CHEMBL2033832,5.721246399047171
CC(C)c1cc2cccc(-c3nnc(C4CCN(CC5CCOCC5)CC4)o3)n2n1,CHEMBL4205936,1900.0,CHEMBL4189945,5.721246399047171
NC1CCN(c2c(NC(=O)c3cn4ccccc4n3)cncc2-c2cc(Cl)cc(Cl)c2)CC1,CHEMBL4862717,1900.0,CHEMBL4841563,5.721246399047171
C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(OC(F)(F)F)cc32)CCN1C,CHEMBL4745489,1900.0,CHEMBL4671572,5.721246399047171
O=C1OCc2cc(CCN3CCN(CCc4ccc5c(c4)COC5=O)CC3)ccc21,CHEMBL2146870,1900.0,CHEMBL2148626,5.721246399047171
CN1CCC(CNc2ccn3ncc(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,CHEMBL3355541,1900.0,CHEMBL3375414,5.721246399047171
C[C@@H]1OCC2(CCN(c3nc4[nH]nc(-c5ccnc(NC6CCC6)c5Cl)c4c(=O)n3C)CC2)[C@@H]1N,CHEMBL4450282,1900.0,CHEMBL4414124,5.721246399047171
COc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3ccc(F)cc3F)C2)nc(C)c1F,CHEMBL3640290,1900.0,CHEMBL3801565,5.721246399047171
O=C(c1cccn2ccnc12)N1CCN(CCc2ccc(F)cc2F)CC1,CHEMBL1957816,1900.0,CHEMBL1961177,5.721246399047171
O=C(CNc1noc2ccc(C(F)(F)F)cc12)NC1CN([C@H]2CC[C@@H](c3ccc4c(c3)OCO4)CC2)C1,CHEMBL1834651,1900.0,CHEMBL1837909,5.721246399047171
Cc1ccc(CCN2CC[C@H](CNC(=O)c3cc(C(C)C)no3)C2)cc1C(F)(F)F,CHEMBL4461512,1900.0,CHEMBL4393244,5.721246399047171
C[C@H](CCc1ccc(O)c(OC(F)(F)F)c1)N1Cc2ccc(F)cc2C1,CHEMBL6002762,1900.0,CHEMBL5735005,5.721246399047171
COc1ccc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C)CC5)c4)c3c2)cc1OC,CHEMBL4588314,1900.0,CHEMBL4430051,5.721246399047171
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,CHEMBL1951608,1900.0,CHEMBL1954401,5.721246399047171
COc1ccc2nccc(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,CHEMBL4227550,1900.0,CHEMBL4224584,5.721246399047171
CC1(c2nc(-c3ccccc3)c[nH]2)Cc2c([nH]c3ccccc23)C(C2CCOCC2)N1,CHEMBL3775729,1904.5,CHEMBL3779605,5.720219023003034
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CHEMBL157101,1905.46,CHEMBL766814,5.720000163638921
COc1ccccc1Oc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1cccc[n+]1[O-])CC2,CHEMBL270969,1905.46,CHEMBL948146,5.720000163638921
CC(C)S(=O)(=O)NCCN1CC2CN(C[C@H](O)COc3ccc(C#N)cc3)CC(C1)O2,CHEMBL3920203,1905.46,CHEMBL3880847,5.720000163638921
COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2ccncn2)CC3)c1,CHEMBL574655,1905.46,CHEMBL1045843,5.720000163638921
COc1ccc(-c2ccccc2N2CCN(C[C@@H](O)COc3ccc(-c4cn5ccccc5n4)cc3)CC2)cc1,CHEMBL4797980,1907.0,CHEMBL4770548,5.719649306953994
CS(=O)(=O)Nc1ccc(OC[C@@H](O)CNCCc2ccc(Cl)c(F)c2)cc1,CHEMBL493053,1910.0,CHEMBL1027247,5.718966632752272
COCC1CCCN1S(=O)(=O)c1ccc(-c2ccc(CCN3CCC[C@H]3C)cc2)cc1,CHEMBL1823054,1918.03,CHEMBL1827362,5.717144604291234
COc1cc(-c2cn(CC(=O)N(CC(F)(F)F)c3ccc4c(c3)OC(F)(F)O4)nn2)ccc1-n1cnc(C)c1,CHEMBL2017565,1920.0,CHEMBL2021104,5.71669877129645
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(OCc4ccc(C)cc4)CC3)n2)c1C,CHEMBL1813043,1930.0,CHEMBL1816132,5.714442690992226
CC(C)(C)CCN1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,CHEMBL488468,1934.0,CHEMBL1033089,5.713543530253017
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccccc3C(F)(F)F)C2)n1C,CHEMBL3914195,1949.84,CHEMBL3855279,5.710001024518515
COc1ccc2ncc(O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422764,1960.0,CHEMBL3424851,5.707743928643524
COc1ccc([C@H]2CN(CCC3CCOCC3)C[C@@H]2CNC(=O)c2cccc(Cl)c2)cc1,CHEMBL1760229,1960.0,CHEMBL1764797,5.707743928643524
CC1(C)CC(NC(=O)CC(O)C(F)(F)F)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1,CHEMBL1097456,1965.0,CHEMBL1105740,5.706637445288555
CC(=O)Nc1cccc(C2CCN(Cc3ccc(C(=O)c4nc5ccccc5n4-c4ccc(F)cc4)cc3)CC2)c1,CHEMBL3218997,1970.0,CHEMBL3224838,5.7055337738384075
CC(=O)N1CCc2nc(N3CCC(Oc4ccc(F)cc4F)CC3)c(N[C@@H]3CCOC3)nc2C1,CHEMBL4778540,1970.0,CHEMBL4742499,5.7055337738384075
Cc1cc(Cn2cc(-c3cccc(C(F)(F)F)c3)cn2)n(C)n1,CHEMBL5911867,1970.0,CHEMBL5731865,5.7055337738384075
COc1ccc2ncc(S(C)(=O)=O)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,CHEMBL3422762,1980.0,CHEMBL3424851,5.703334809738469
CCCCCCC#Cc1cccc(C#CCCCCCC)[n+]1C,CHEMBL2325207,1992.0,CHEMBL2330781,5.70071066591232
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccccc1Cl,CHEMBL551386,1995.26,CHEMBL1057876,5.700000503883016
COc1ccccc1N1CCC2CN(CCCSc3nnc(-c4cnccn4)n3C)CC21,CHEMBL3775618,1995.26,CHEMBL3776609,5.700000503883016
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccccc4)n2C)CC3)no1,CHEMBL243709,1995.26,CHEMBL895464,5.700000503883016
Cc1ncoc1-c1nnc(SCCCN2CCc3nc4ccc(C(F)(F)F)cn4c3CC2)n1C,CHEMBL271511,1995.26,CHEMBL931097,5.700000503883016
Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2cccc(S(=O)(=O)N(C)C)c2)CC1,CHEMBL1784477,1995.26,CHEMBL1788065,5.700000503883016
O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2sccc2c1,CHEMBL556478,1995.26,CHEMBL1057876,5.700000503883016
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C(F)(F)F)oc6c(Br)c5CC4)n3C)cccc2n1,CHEMBL255618,1995.26,CHEMBL948183,5.700000503883016
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(C)C)oc6cc5CC4)n3C)cccc2n1,CHEMBL256015,1995.26,CHEMBL948183,5.700000503883016
Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccccc5)C4)n3C)cccc2n1,CHEMBL1081203,1995.26,CHEMBL1107671,5.700000503883016
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,CHEMBL244946,1995.26,CHEMBL895464,5.700000503883016
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,CHEMBL1257566,1995.26,CHEMBL1261450,5.700000503883016
COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1Cl,CHEMBL1079494,1995.26,CHEMBL1107671,5.700000503883016
O=C1OC2(CCN(c3nc4cc(C(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccc1,CHEMBL1290706,1995.26,CHEMBL1293077,5.700000503883016
COc1ccc(C23CC2CN(CCCSc2nnc(-c4ocnc4C)n2C)C3)cc1,CHEMBL1079837,1995.26,CHEMBL1107671,5.700000503883016
Cc1ncoc1-c1nnc(SCCCN2CCC3CC3(c3cccc(C(F)(F)F)c3)C2)n1C,CHEMBL1257687,1995.26,CHEMBL1261450,5.700000503883016
N#Cc1ccc2c(c1)CCN(CC[C@H]1CC[C@H](NC(=O)c3ccnc4ccccc34)CC1)C2,CHEMBL85606,1995.26,CHEMBL895464,5.700000503883016
COc1ccc2c(c1)CCCC21CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,CHEMBL1258492,1995.26,CHEMBL1261450,5.700000503883016
Cc1cccc(Nc2nc(NCCN)ncc2C(N)=O)c1,CHEMBL515757,1995.26,CHEMBL1838283,5.700000503883016
Cc1cccc(N2C[C@]3(CC[C@@H](c4nc5cc(OC(F)(F)F)ccc5[nH]4)CC3)OC2=O)n1,CHEMBL1289609,1995.26,CHEMBL1293077,5.700000503883016
COc1ccc(Nc2cc(N[C@@H]3CCCC[C@@H]3N)nnc2C(N)=O)nc1C(C)C,CHEMBL3237575,1995.26,CHEMBL3240911,5.700000503883016
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c2ccccc12,CHEMBL2208430,1995.26,CHEMBL2215806,5.700000503883016
O=C(Nc1ccc(-c2nnc(NCCCCN3CCCCC3)o2)c(Cl)c1)c1ccccc1F,CHEMBL2022737,1995.26,CHEMBL2026860,5.700000503883016
Cc1ccc2c(-c3nnc(SCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,CHEMBL245120,1995.26,CHEMBL895464,5.700000503883016
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1,CHEMBL272150,1995.26,CHEMBL931097,5.700000503883016
Cc1nc2ccccc2n1[C@H]1C[C@H]2CC[C@@H](C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,CHEMBL1784384,1995.26,CHEMBL1788065,5.700000503883016
Cc1cc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2cn1,CHEMBL273199,1995.26,CHEMBL948183,5.700000503883016
O=C1N(CCN2Cc3ccccc3C2)CCN1Cc1ccc(Cl)cc1,CHEMBL553238,1995.26,CHEMBL1057876,5.700000503883016
CNS(=O)(=O)c1ccc2c(C(=O)NC[C@@H](O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,CHEMBL2207284,1995.26,CHEMBL2215146,5.700000503883016
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)cc3)C2)n1C,CHEMBL1079462,1995.26,CHEMBL1107671,5.700000503883016
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(F)c(C(F)(F)F)c3)C2)n1C,CHEMBL1081587,1995.26,CHEMBL1107671,5.700000503883016
Cc1cnc(-c2nnc(SCCN3CCc4ccc(-c5cc(C)nn5C)cc4CC3)n2C)cn1,CHEMBL242601,1995.26,CHEMBL895464,5.700000503883016
COc1cccc2c1CCCC21CCN(CCCSc2nnc(-c3ocnc3C)n2C)C1,CHEMBL1258493,1995.26,CHEMBL1261450,5.700000503883016
COc1cccc(N2CCN(CCN(C)C[C@]34CC[C@H](CC3)C4(C)C)C2=O)c1,CHEMBL563435,1995.26,CHEMBL1059865,5.700000503883016
Cc1c(Cl)ccc(OC2CCN(C[C@H](O)CNC(=O)c3c[nH]nc3C(F)(F)F)CC2)c1Cl,CHEMBL2207660,1995.26,CHEMBL2215146,5.700000503883016
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,CHEMBL2207656,1995.26,CHEMBL2215146,5.700000503883016
CC1CCCCN1CCN1CCN(c2cccc(Cl)c2)C1=O,CHEMBL561054,1995.26,CHEMBL1057876,5.700000503883016
CC(C)Oc1ccccc1N1CCC2CN(CCCSc3nnc(-c4cnccn4)n3C)CC21,CHEMBL3775598,1995.26,CHEMBL3776609,5.700000503883016
CN(C[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)C(=O)c1c[nH]c(=O)c2ccccc12,CHEMBL2208433,1995.26,CHEMBL2215806,5.700000503883016
CCCCc1ccc(S(=O)(=O)Nc2ccc([C@]34CNC[C@H]3C4)cc2)cc1,CHEMBL1223601,1995.26,CHEMBL1225700,5.700000503883016
Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)CC1,CHEMBL2207276,1995.26,CHEMBL2215146,5.700000503883016
O=C(C1CCOC1)N1C[C@@H]2[C@H](CNc3nc(-c4ccccn4)cs3)[C@@H]2C1,CHEMBL1209217,1995.26,CHEMBL1212048,5.700000503883016
COC1CCN(S(=O)(=O)c2ccc(-c3ccc(CCN4CCC[C@H]4C)cc3)cc2)CC1,CHEMBL554506,2000.0,CHEMBL1827362,5.698970004336019
CNc1nc(NCCCN(C)C)c2sc(-c3ccc4nonc4c3)cc2n1,CHEMBL3120293,2000.0,CHEMBL3124427,5.698970004336019
COC(=O)N1CCc2c(nc(C)n2[C@H]2C[C@H]3CC[C@@H](C2)N3CC[C@H](NC(C)=O)c2cccc(F)c2)C1,CHEMBL1649910,2000.0,CHEMBL1657597,5.698970004336019
O=C(O)C1CN(Cc2ccc3c(c2)CCc2c-3noc2-c2onc(-c3ccccc3)c2C(F)(F)F)C1,CHEMBL3959509,2000.0,CHEMBL4681144,5.698970004336019
CCCS(=O)(=O)n1c2c(c3cc(C(=O)N4CCC(C)CC4)ccc31)CN(C1CCOCC1)CC2,CHEMBL1950346,2000.0,CHEMBL1954425,5.698970004336019
CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4c(c3)c3ccccc3n4C(N)=O)CC2)c2ccccc21,CHEMBL1934130,2000.0,CHEMBL1936822,5.698970004336019
c1ccc2sc(Oc3ccc(CCN4CCCCC4)cc3)nc2c1,CHEMBL470753,2000.0,CHEMBL981950,5.698970004336019
C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2C(F)F)N1CC(F)(F)CO,CHEMBL5772929,2000.0,CHEMBL5733101,5.698970004336019
C[C@@H]1CCCN1CCc1ccc2nc(-c3nc4ccccc4s3)ccc2c1,CHEMBL1083562,2000.0,CHEMBL1827362,5.698970004336019
Nc1n[nH]c(N2CCC(N(CCc3ccc(Cl)cc3)Cc3ccccc3Cl)CC2)n1,CHEMBL4077644,2000.0,CHEMBL4619017,5.698970004336019
Cc1ccc(-c2ccc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)s2)s1,CHEMBL1085124,2000.0,CHEMBL1827362,5.698970004336019
COc1ccc2nccc(CC[C@H]3OC[C@H](NCc4ccc(Cl)cc4)CO3)c2c1,CHEMBL4228182,2000.0,CHEMBL4224584,5.698970004336019
CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c1ccc(-c2ccc(C#N)cc2)cc1,CHEMBL1290166,2000.0,CHEMBL1291783,5.698970004336019
CCN1CCN(c2cc3[nH]c(SC4(C)CCC(NC(=O)OC)C4)nc3cc2Cl)CC1,CHEMBL467473,2000.0,CHEMBL972465,5.698970004336019
C[C@@H]1CCCN1CCc1ccc2nc(-c3ccc(C#N)s3)ccc2c1,CHEMBL1086315,2000.0,CHEMBL1827362,5.698970004336019
CC1(N2CCC(N(c3ccccc3)c3cccnc3)CC2)CCN(C(=O)c2c(Cl)cncc2Cl)CC1,CHEMBL255644,2000.0,CHEMBL928561,5.698970004336019
O=C1CN(CCc2ccc(F)cc2)CCN1[C@H]1CCc2cc(CN3CCC(C(F)(F)F)CC3)ccc2C1,CHEMBL216486,2000.0,CHEMBL854894,5.698970004336019
C[C@H](c1c(CCN(C)C)sc2ccccc12)n1cccn1,CHEMBL1093058,2000.0,CHEMBL1106982,5.698970004336019
COc1cnc2ccc(=O)n(CCN3CCC(c4c[nH]c5ccc(C#N)cc45)CC3)c2c1,CHEMBL3319003,2000.0,CHEMBL3366645,5.698970004336019
CC(C)(C)c1cc(C(=O)NC[C@@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,CHEMBL2031987,2000.0,CHEMBL2033832,5.698970004336019
Clc1nccc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C3CCCC3)c12,CHEMBL3237444,2000.0,CHEMBL3240534,5.698970004336019
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)C=C(CF)OC(N)=N1,CHEMBL4213486,2000.0,CHEMBL4195231,5.698970004336019
CO[C@@H]1CN(Cc2ccc(C(F)(F)F)cc2)CC[C@@H]1N(C)C(=O)Cc1ccc(-n2cnnn2)cc1,CHEMBL2010846,2000.0,CHEMBL2014817,5.698970004336019
CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@@H]1F,CHEMBL2010845,2000.0,CHEMBL2014817,5.698970004336019
COc1ccc2ncc(Cl)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,CHEMBL1927163,2000.0,CHEMBL1931723,5.698970004336019
NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3CC2CCCCC2)c1,CHEMBL1223816,2000.0,CHEMBL1225864,5.698970004336019
CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,CHEMBL1642908,2000.0,CHEMBL1647137,5.698970004336019
CO[C@H](C[C@H](CCCCNCc1ccc(F)cc1)C(=O)NO)c1ccc(F)cc1,CHEMBL1760318,2000.0,CHEMBL2013523,5.698970004336019
O=C(N[C@H]1CCCC[C@@H]1O)c1cc(CN2CCN(c3cc4ccccc4cn3)CC2)c2ccccn2c1=O,CHEMBL2204277,2000.0,CHEMBL2211966,5.698970004336019
CC(C)c1ccc(-c2cc(CN3CC[Si](C)(C)CC3)nn2-c2ccc(F)cc2)cc1,CHEMBL4558187,2000.0,CHEMBL4308576,5.698970004336019
CC(C)=CCn1c(N2CCCNCC2)c(C#N)c2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CHEMBL1951609,2000.0,CHEMBL1954401,5.698970004336019
