canonical_smiles,molecule_chembl_id,IC50_nM,assay_chembl_id,pIC50
Brc1cccc(Nc2ncnc3cc4[nH]nnc4cc23)c1,CHEMBL172652,4.1,CHEMBL679548,8.387216143280265
CCN(CC)CCn1ccc2cc(Nc3nccc(-c4sc(NS(=O)(=O)CC)nc4-c4ccc(F)cc4)n3)ccc21,CHEMBL5419895,4.1,CHEMBL5374826,8.387216143280265
C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL136404,4.1,CHEMBL673925,8.387216143280265
C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(I)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4227091,4.1,CHEMBL4221420,8.387216143280265
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCOCC1,CHEMBL3623281,4.1,CHEMBL3624312,8.387216143280265
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-n3cccn3)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4166609,4.1,CHEMBL4154496,8.387216143280265
CCS(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc(N4CCOCC4)c(F)c3)n2)s1,CHEMBL5431377,4.1,CHEMBL5374826,8.387216143280265
OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,CHEMBL2048905,4.1,CHEMBL2050649,8.387216143280265
C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4175045,4.1,CHEMBL4154496,8.387216143280265
N#Cc1ccc(Nc2nncc3ccccc23)cc1,CHEMBL3915508,4.1,CHEMBL3870506,8.387216143280265
C=Cc1ccnc(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)c1,CHEMBL5647150,4.1316,CHEMBL5638807,8.383881731247701
C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,CHEMBL3968784,4.15,CHEMBL3882125,8.381951903287908
C=CC(=O)C(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL453379,4.169,CHEMBL944276,8.379968104873702
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4cnn(CCN(C)C)c4)nc32)c1,CHEMBL4082515,4.2,CHEMBL4001768,8.3767507096021
CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)C(C)C,CHEMBL380669,4.2,CHEMBL862512,8.3767507096021
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)nn1)NO,CHEMBL3911796,4.2,CHEMBL3870704,8.3767507096021
CCOc1cc2ncnc(C#C[C@@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,CHEMBL399373,4.2,CHEMBL925198,8.3767507096021
COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3cc(C4CCN(C)CC4)ccc3n2CC(C)(C)O)ccn1,CHEMBL5968167,4.2,CHEMBL5737539,8.3767507096021
C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(C(C)C)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4227210,4.2,CHEMBL4221420,8.3767507096021
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,CHEMBL3622678,4.2,CHEMBL3625155,8.3767507096021
CNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCCF,CHEMBL1243284,4.204999999999999,CHEMBL1246645,8.37623399986607
COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1NC(=O)/C=C/CN1C[C@@H]2OCCO[C@@H]2C1,CHEMBL5839893,4.25,CHEMBL5730835,8.371611069949688
C=CC(=O)Nc1cccc(N2C(=O)C3CCCCN3C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,CHEMBL3219127,4.3,CHEMBL3223691,8.366531544420413
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cccnc1F,CHEMBL4752951,4.3,CHEMBL4721180,8.366531544420413
C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3OC(F)(F)F)cc12)c1ccccc1,CHEMBL4800697,4.3,CHEMBL4718820,8.366531544420413
C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4cccc5ccccc45)ccc23)c(OC)cc1N(C)CCN(C)C,CHEMBL4060039,4.3,CHEMBL4009508,8.366531544420413
C=CC(=O)Nc1cccc(Nc2ncnc3cc(OC)c(OCCN4CCOCC4)cc23)c1,CHEMBL4436337,4.3,CHEMBL4342766,8.366531544420413
N#Cc1cnc2sc3c(c2c1Nc1ccc(Cl)c(Cl)c1)CCN(C(=O)/C=C/CN1CCCOCC1)C3,CHEMBL3655353,4.3,CHEMBL3705330,8.366531544420413
CCCCS(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,CHEMBL5432141,4.3,CHEMBL5374826,8.366531544420413
NP(=O)(OCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,CHEMBL4084847,4.3,CHEMBL3993803,8.366531544420413
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccccc1,CHEMBL5593561,4.3,CHEMBL5577208,8.366531544420413
Fc1c(Cl)cccc1Nc1ncnc2cc3c(cc12)OCCO3,CHEMBL4744655,4.305,CHEMBL4730561,8.366026844210326
COc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,CHEMBL50519,4.3325,CHEMBL680021,8.363261428614045
CCC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)[nH]c3ncnc(OCC(C)C)c23)c1,CHEMBL5220529,4.35,CHEMBL5215199,8.361510743045363
CNc1ncc2ncnc(Nc3cccc(C)c3)c2n1,CHEMBL52591,4.365,CHEMBL952131,8.36001575195841
C=CC(=O)N1CCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cc1ccc2OC,CHEMBL5269317,4.390000000000001,CHEMBL5224780,8.357535479757878
C=CC(=O)Nc1cc2c(Nc3cccc(C)c3)ncnc2cn1,CHEMBL54088,4.390000000000001,CHEMBL674018,8.357535479757878
CCOC(=O)c1ccc(Nc2nncc3ccccc23)cc1,CHEMBL3906533,4.4,CHEMBL3870506,8.356547323513812
CN(CCCl)CCN/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL225928,4.4,CHEMBL904734,8.356547323513812
C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1,CHEMBL2029430,4.41,CHEMBL2033651,8.355561410532161
C=C=CCCCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,CHEMBL590559,4.45,CHEMBL1071045,8.351639989019068
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2c2c1OCCO2,CHEMBL3806248,4.45,CHEMBL3807186,8.351639989019068
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL31419,4.45,CHEMBL674020,8.351639989019068
CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(NC(C3=CN(C4CC4)NN3)c3scnc3C)cc12)c1ccccc1,CHEMBL5939261,4.5,CHEMBL5736995,8.346787486224656
Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,CHEMBL67057,4.5,CHEMBL674637,8.346787486224656
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(-c3cnc4c(ccn4C4CC4)c3)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL5748865,4.5,CHEMBL5734429,8.346787486224656
N#CCCC(Nc1c(C#N)cnc2c(Cl)cc(NC(c3ccc(F)nc3)c3cn(C4CC4)nn3)cc12)c1ccccc1,CHEMBL6018511,4.5,CHEMBL5736995,8.346787486224656
O=C(/C=C/CN1CCC(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,CHEMBL3233786,4.5,CHEMBL3238947,8.346787486224656
C=CC(=O)Nc1cc(Nc2ncc3ncn(-c4ccc(F)cc4)c3n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4225863,4.5,CHEMBL4221420,8.346787486224656
CC(C)(CO)NCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,CHEMBL308498,4.5,CHEMBL674107,8.346787486224656
C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C3CCCC3)ccn2)c1,CHEMBL4082362,4.5,CHEMBL4013157,8.346787486224656
CC[C@H](C)Nc1cc(Nc2ccnc(-c3cnn(S(=O)(=O)C4CC4)c3)n2)ncc1C(=O)NCCCF,CHEMBL5405737,4.5,CHEMBL5358073,8.346787486224656
CC(C)N(Cc1ccccc1)c1ncnc2[nH]c(-c3ccc(CO)cc3)cc12,CHEMBL5404799,4.5,CHEMBL5342459,8.346787486224656
COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL4073595,4.53,CHEMBL4046770,8.343901797987169
O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2OCCCN2CCOCC2)CO1,CHEMBL3818289,4.54,CHEMBL3820192,8.342944147142896
C=C[S+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL345077,4.6,CHEMBL673925,8.337242168318426
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(=O)NO)cc23)c1,CHEMBL598164,4.6,CHEMBL1064921,8.337242168318426
CCN(CC)CC(O)CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,CHEMBL433520,4.6,CHEMBL676233,8.337242168318426
C[C@@H](Nc1ncnc2oc(-c3cccc(O)c3)cc12)c1ccccc1,CHEMBL3956112,4.6,CHEMBL3857034,8.337242168318426
Clc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,CHEMBL3900264,4.6,CHEMBL3870506,8.337242168318426
COC(C)(C)COc1cnccc1-c1[nH]c2c(c1Nc1cccc(F)c1OCC(F)F)C(=O)NCC2,CHEMBL5770549,4.615,CHEMBL5738105,8.33582829463807
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,CHEMBL4294211,4.6499999999999995,CHEMBL4258550,8.332547047110046
Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,CHEMBL308645,4.7,CHEMBL674637,8.327902142064282
COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)cc1,CHEMBL1914667,4.7,CHEMBL1920033,8.327902142064282
Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,CHEMBL4075917,4.7,CHEMBL4018631,8.327902142064282
Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,CHEMBL93302,4.743,CHEMBL680017,8.323946875348128
O=C(Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12)N1CCOCC1,CHEMBL489501,4.786,CHEMBL944276,8.320027305722581
OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,CHEMBL129579,4.792999999999999,CHEMBL677387,8.319392571008212
COCC1CCN1C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@H]1COCCO1,CHEMBL5857553,4.8,CHEMBL5730992,8.318758762624412
CC(C)(C)CNc1ncnc2c(Cl)cc(NC(c3cn(C4CC4)nn3)c3ccccc3Cl)cc12,CHEMBL5950594,4.8,CHEMBL5731071,8.318758762624412
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,CHEMBL1630108,4.8,CHEMBL1640694,8.318758762624412
COc1cc2ncnc(Nc3cccc(C)c3)c2cc1OC,CHEMBL56802,4.8,CHEMBL677210,8.318758762624412
C#Cc1cccc(Nc2ncnc3cc(OCCCN4C[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO)c(OC)cc23)c1,CHEMBL4102886,4.87,CHEMBL4046770,8.312471038785366
CN1CCN(CCCNc2cc3ncnc(Nc4cccc(Br)c4)c3cn2)CC1,CHEMBL340484,4.899,CHEMBL677387,8.30989256054367
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1c([N+](=O)[O-])cnc1C,CHEMBL3355887,4.9,CHEMBL3372999,8.309803919971486
CN1CCN(C2CCN(c3ccc(Nc4nc(Nc5ccccc5N(C)S(C)(=O)=O)c5cc[nH]c5n4)cc3F)CC2)CC1,CHEMBL5646626,4.9,CHEMBL5636478,8.309803919971486
COc1ccc2c(c1)CCCN2c1nc(C)nc2c(Cc3ccccc3)cn(C)c12,CHEMBL4117373,4.9,CHEMBL5138507,8.309803919971486
CC(C)n1nc(N2CCN(CC3CCN(c4ccc5c(c4)C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,CHEMBL5984029,4.9,CHEMBL5736750,8.309803919971486
C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,CHEMBL5179952,4.902,CHEMBL5099547,8.30962669308394
C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,CHEMBL4277912,4.95,CHEMBL4427028,8.30539480106643
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,CHEMBL4435233,4.95,CHEMBL4362208,8.30539480106643
C=CC(=O)Nc1cc(Nc2ncc3ccc(-c4ccn(C)c4)n3n2)c(OC)cc1N(C)CCN(C)C,CHEMBL5763517,4.95,CHEMBL5731383,8.30539480106643
COc1cc(CO)ccc1-c1cc2c(NCc3ccccc3)ncnc2s1,CHEMBL3759022,5.0,CHEMBL3761557,8.301029995663981
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C(F)F,CHEMBL3671495,5.0,CHEMBL3705421,8.301029995663981
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(CC(F)(F)F)NN3)c3cccc4ncsc34)cc12,CHEMBL5787019,5.0,CHEMBL5736995,8.301029995663981
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,CHEMBL1229592,5.0,CHEMBL2033651,8.301029995663981
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CNNN3)c3cccc4c3CNC4)cc2c1Nc1cnc(F)c(F)c1,CHEMBL5889186,5.0,CHEMBL5736995,8.301029995663981
Cn1nccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,CHEMBL5779322,5.0,CHEMBL5736995,8.301029995663981
Cn1ncc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c21,CHEMBL5754623,5.0,CHEMBL5736995,8.301029995663981
Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C(CF)CF)NN3)cccc2c1=O,CHEMBL5855225,5.0,CHEMBL5736995,8.301029995663981
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccnc3F)cc12,CHEMBL5787750,5.0,CHEMBL5736995,8.301029995663981
CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cscn2)NN1,CHEMBL5920011,5.0,CHEMBL5736995,8.301029995663981
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(CC(=O)O)NN3)c3ccc(F)nc3)cc12,CHEMBL5942555,5.0,CHEMBL5736995,8.301029995663981
C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1[S+]([O-])CCN(C)C,CHEMBL4441606,5.0,CHEMBL4378482,8.301029995663981
C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,CHEMBL3989970,5.0,CHEMBL4178351,8.301029995663981
COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)/C(F)=C\CN(C)C,CHEMBL3357655,5.0,CHEMBL3385194,8.301029995663981
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC4CN(C(=O)OC(C)(C)C)C4)cc3OC)ncc2C(F)(F)F)c1,CHEMBL3967836,5.0,CHEMBL3888772,8.301029995663981
COc1ccccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,CHEMBL3416625,5.0,CHEMBL3418211,8.301029995663981
CC(=O)NCCNCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,CHEMBL80809,5.0,CHEMBL674107,8.301029995663981
CC[C@@H](Nc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccc4ncsc34)cc12)c1ccccc1,CHEMBL5921291,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=C(F)N(C2(C(F)F)CC2)NN1,CHEMBL5982895,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=C(F)N(C2(C3CC3)CC2)NN1,CHEMBL5821372,5.0,CHEMBL5736995,8.301029995663981
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4COC4)NN3)c3cccnc3)cc2c1Nc1ccc(F)c(Cl)c1,CHEMBL5920148,5.0,CHEMBL5736995,8.301029995663981
CC(C)n1c(Nc2cccc(Br)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,CHEMBL3678947,5.0,CHEMBL3706157,8.301029995663981
N#Cc1cnc2c(Cl)cc(N[C@@H](C3=CNNN3)c3cccnc3)cc2c1Nc1cnc(F)c(F)c1,CHEMBL5986548,5.0,CHEMBL5736995,8.301029995663981
CN(C)CCN1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cscn2)NN1,CHEMBL6053327,5.0,CHEMBL5736995,8.301029995663981
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3ccc(C#N)c4cnccc34)cc12,CHEMBL5806638,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C(C)(C)C(F)(F)F)NN1,CHEMBL5841112,5.0,CHEMBL5736995,8.301029995663981
C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4467561,5.0,CHEMBL4382299,8.301029995663981
C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,CHEMBL4558227,5.0,CHEMBL4382300,8.301029995663981
COc1cc(C=O)ccc1-c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,CHEMBL3759280,5.0,CHEMBL3761557,8.301029995663981
Cn1ncc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc21,CHEMBL5834784,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C#N)CCC2)NN1,CHEMBL5903857,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(I)N(C2CC2)NN1,CHEMBL5939530,5.0,CHEMBL5736995,8.301029995663981
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3ccc(C#N)c4ncccc34)cc12,CHEMBL5912662,5.0,CHEMBL5736995,8.301029995663981
CN(C)CCc1ccc(-c2cc3ncnc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,CHEMBL77782,5.0,CHEMBL674107,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(C2CC2)N(C2CC2)NN1,CHEMBL5811425,5.0,CHEMBL5736995,8.301029995663981
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(NC(C)C)cc3OC)ncc2Cl)c1,CHEMBL3962343,5.0,CHEMBL3888772,8.301029995663981
N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CC4)NN3)c3cccnc3)cc12)c1ccccc1,CHEMBL5796361,5.0,CHEMBL5736995,8.301029995663981
Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)C1=CNNN1,CHEMBL5931729,5.0,CHEMBL5736995,8.301029995663981
N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3ccsc3)cc2c1Nc1ccc(F)c(Cl)c1,CHEMBL5885438,5.0,CHEMBL5736995,8.301029995663981
CN1CCN(c2ccc(-c3ccc4ccn(C(C(=O)Nc5nccs5)c5ccccc5)c(=O)c4c3)cc2)CC1,CHEMBL5208065,5.0,CHEMBL5147203,8.301029995663981
CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4c(=O)n(CC(F)F)ccc34)cc12,CHEMBL5948070,5.0,CHEMBL5736995,8.301029995663981
Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,CHEMBL332612,5.0,CHEMBL677832,8.301029995663981
CN(C)C/C=C/C(=O)N1Cc2sc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2C1,CHEMBL3655345,5.0,CHEMBL3705330,8.301029995663981
CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,CHEMBL2347963,5.0,CHEMBL2351568,8.301029995663981
C#Cc1cccc(Nc2ncnc3cc(OCCOC(=O)c4ccccc4OC(C)=O)c(OCCOC)cc23)c1,CHEMBL3741424,5.0,CHEMBL3745491,8.301029995663981
Cn1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)F)CC4)NN3)ccnc21,CHEMBL5881803,5.0,CHEMBL5736995,8.301029995663981
CCc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,CHEMBL6031115,5.0,CHEMBL5736995,8.301029995663981
C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCN(C)CC4)cc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,CHEMBL5422135,5.0,CHEMBL5382277,8.301029995663981
CN1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2cccc3c(=O)n(C)ccc23)NN1,CHEMBL5767274,5.0,CHEMBL5736995,8.301029995663981
C=CC(=O)Nc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1OCCNC(C)=O,CHEMBL3676341,5.0,CHEMBL3705421,8.301029995663981
COc1ccc2c(c1)CCCN2c1nc(C)nc2ccccc12,CHEMBL2420866,5.0,CHEMBL4714413,8.301029995663981
COc1ccc([C@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)C2=CN(C3(C(F)F)CC3)NN2)c(C)n1,CHEMBL5812558,5.0,CHEMBL5736995,8.301029995663981
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c23)CC1,CHEMBL197640,5.0,CHEMBL881949,8.301029995663981
CCN1CCC(N2C=C(C(Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)c3cncnc3)NN2)CC1,CHEMBL6051171,5.0,CHEMBL5736995,8.301029995663981
CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3ccc(F)c4cnccc34)cc12,CHEMBL5763826,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(CC2(C(F)F)CC2)NN1,CHEMBL5956882,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(CC(F)(F)F)CC2)NN1,CHEMBL5971053,5.0,CHEMBL5736995,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN([C@@H]2CC2C(F)F)NN1,CHEMBL5974959,5.0,CHEMBL5736995,8.301029995663981
CCc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,CHEMBL5809227,5.0,CHEMBL5736995,8.301029995663981
CCc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,CHEMBL5968382,5.0,CHEMBL5736995,8.301029995663981
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,CHEMBL258282,5.0,CHEMBL947896,8.301029995663981
O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C1=O,CHEMBL5180839,5.0,CHEMBL5120428,8.301029995663981
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,CHEMBL299893,5.0,CHEMBL677210,8.301029995663981
Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(=O)N3CCCC3)CC2)NN1,CHEMBL5832671,5.0,CHEMBL5736995,8.301029995663981
